query_name|query_sql|query_description
RQ_AAA_Last13months_NotSanofi|SELECT RQ_Last13Months.period, count( RQ_PREPA_AAA.object) AS AAA_EXT FROM RQ_Last13Months LEFT JOIN RQ_PREPA_AAA ON (RQ_Last13Months.startdate<= RQ_PREPA_AAA.Accident_Date) AND (RQ_Last13Months.enddate > RQ_PREPA_AAA.Accident_Date) WHERE RQ_PREPA_AAA.type = 'AAA' and personalCategory <> 'SANOFI' GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_AAA_Last13months_Sanofi|SELECT RQ_Last13Months.period, count( RQ_PREPA_AAA.object) AS AAA_SANOFI FROM RQ_Last13Months LEFT JOIN RQ_PREPA_AAA ON (RQ_Last13Months.startdate<= RQ_PREPA_AAA.Accident_Date) AND (RQ_Last13Months.enddate > RQ_PREPA_AAA.Accident_Date) WHERE RQ_PREPA_AAA.type = 'AAA' and personalCategory = 'SANOFI' GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_AAA_Last13months_TargetSanofi|SELECT RQ_Last13Months.period, AAA_CumuledTarget_Sanofi AS AAA_TargetSanofi FROM RQ_Last13Months LEFT JOIN Data_EXL_TARGET_AAA ON (Data_EXL_TARGET_AAA.date < RQ_Last13Months.enddate) AND (Data_EXL_TARGET_AAA.date >= RQ_Last13Months.startdate); |A DEFINIR
RQ_AAA_Last13months_UO|SELECT RQ_PREPA_AAA.UO, count( RQ_PREPA_AAA.object) AS AAA FROM RQ_Last13Months LEFT JOIN RQ_PREPA_AAA ON (RQ_Last13Months.startdate<= RQ_PREPA_AAA.Accident_Date) AND (RQ_Last13Months.enddate > RQ_PREPA_AAA.Accident_Date) WHERE not(RQ_PREPA_AAA.UO is null) AND RQ_PREPA_AAA.type = 'AAA' and PersonalCategory = 'SANOFI' GROUP BY RQ_PREPA_AAA.UO ORDER BY RQ_PREPA_AAA.UO; |A DEFINIR
RQ_AAA_Last13months_YTD|SELECT period, (select count(*) from RQ_PREPA_AAA where (accident_date >= cdate(01/01/ & RQ_Last13Months.a_year) and accident_date < RQ_Last13months.enddate) and type = 'AAA' and personalCategory = 'SANOFI') AS AAA_Sanofi_YTD FROM RQ_Last13Months; |A DEFINIR
RQ_AAA_Lastmonth_UO|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT Year([Formulaires]![FM_InitDB]![RefDate]) & - & Month([Formulaires]![FM_InitDB]![RefDate]) AS period, TabUO_PLUS.[UO_name] AS UO, Count(RQ_PREPA_AAA.Object) AS AAA FROM TabUO_PLUS LEFT JOIN RQ_PREPA_AAA ON TabUO_PLUS.[UO_name] = RQ_PREPA_AAA.UO WHERE (((RQ_PREPA_AAA.Accident_Date)>=CDate(01/01/ & Year([Formulaires]![FM_InitDB]![RefDate])) And (RQ_PREPA_AAA.Accident_Date)<=CDate(31/12/ & Year([Formulaires]![FM_InitDB]![RefDate])))) AND RQ_PREPA_AAA.personalCategory = 'SANOFI' GROUP BY TabUO_PLUS.[UO_name]; |A DEFINIR
RQ_ABSENT_RATE_by_Range|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT period, tranche_name, nb_absent FROM TabTranche_KPI082 INNER JOIN RQ_PREPA_ABSENT_RATE ON TabTranche_KPI082.Absent_indicator = RQ_PREPA_ABSENT_RATE.indicator; |A DEFINIR
RQ_ANO_13months_CLOSED|SELECT RQ_Last13Months.period, count( RQ_PREPA_ANO.object) AS Closed FROM RQ_Last13Months LEFT JOIN RQ_PREPA_ANO ON (RQ_Last13Months.enddate > RQ_PREPA_ANO.endDate) AND (RQ_Last13Months.startdate<= RQ_PREPA_ANO.endDate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_ANO_13months_ClosedOnTime|SELECT RQ_Last13Months.period, count( RQ_PREPA_ANO.object) AS ClosedOnTime FROM RQ_Last13Months LEFT JOIN RQ_PREPA_ANO ON (RQ_Last13Months.startdate<= RQ_PREPA_ANO.endDate) AND (RQ_Last13Months.enddate > RQ_PREPA_ANO.endDate) WHERE RQ_PREPA_ANO.enddate <= RQ_PREPA_ANO.expectedenddate GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_ANO_13months_CREATED|SELECT RQ_Last13Months.period, count( RQ_PREPA_ANO.object) AS Created FROM RQ_Last13Months LEFT JOIN RQ_PREPA_ANO ON (RQ_Last13Months.enddate > RQ_PREPA_ANO.startdate) AND (RQ_Last13Months.startdate <= RQ_PREPA_ANO.StartDate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_ANO_13months_ExpectedClosure|SELECT RQ_Last13Months.period, count( RQ_PREPA_ANO.object) AS ExpectedClosure FROM RQ_Last13Months LEFT JOIN RQ_PREPA_ANO ON (RQ_Last13Months.startdate<= RQ_PREPA_ANO.ExpectedEndDate) AND (RQ_Last13Months.enddate > RQ_PREPA_ANO.ExpectedEndDate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_ANO_13months_INPROGRESS|SELECT RQ_Last13Months.period, count(RQ_PREPA_ANO.object) AS InProgress FROM RQ_Last13Months LEFT JOIN RQ_PREPA_ANO ON (RQ_PREPA_ANO.enddate >= RQ_LAST13Months.enddate or  RQ_PREPA_ANO.enddate is null) AND (RQ_PREPA_ANO.startdate < RQ_Last13Months.enddate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_ANO_AGE_by_RANGE|SELECT period, Object, Age, UO, APU, Tranche_name FROM RQ_ANO_AGE_MONTH LEFT JOIN TabTranche_KPI022_025 ON ([RQ_ANO_AGE_MONTH].Age>=TabTranche_KPI022_025.Min) AND ([RQ_ANO_AGE_MONTH].Age<TabTranche_KPI022_025.Max); |A DEFINIR
RQ_ANO_Age_by_RANGE_CurrentMonth|SELECT RQ_CurrentMonth.period, RQ_ANO_Age_by_RANGE.UO, RQ_ANO_Age_by_RANGE.tranche_name, count(RQ_ANO_Age_by_RANGE.object) AS NbANO FROM RQ_CurrentMonth LEFT JOIN RQ_ANO_Age_by_RANGE ON RQ_CurrentMonth.period = RQ_ANO_Age_by_RANGE.period GROUP BY RQ_CurrentMonth.period, RQ_ANO_Age_by_RANGE.UO, RQ_ANO_Age_by_RANGE.tranche_name; |A DEFINIR
RQ_ANO_Age_by_RANGE_CurrentMonth_APU|SELECT RQ_CurrentMonth.period, RQ_ANO_Age_by_RANGE.UO, RQ_ANO_Age_by_RANGE.APU, RQ_ANO_Age_by_RANGE.tranche_name, count(RQ_ANO_Age_by_RANGE.object) AS NbANO FROM RQ_CurrentMonth LEFT JOIN RQ_ANO_Age_by_RANGE ON RQ_CurrentMonth.period = RQ_ANO_Age_by_RANGE.period GROUP BY RQ_CurrentMonth.period, RQ_ANO_Age_by_RANGE.UO, RQ_ANO_Age_by_RANGE.APU, RQ_ANO_Age_by_RANGE.tranche_name; |A DEFINIR
RQ_ANO_AGE_MONTH|SELECT period, Object, datediff(d,RQ_PREPA_ANO.Startdate,RQ_Last13Months.endDate) AS Age, UO, APU FROM RQ_Last13Months, RQ_PREPA_ANO WHERE (RQ_Last13Months.endDate > RQ_PREPA_ANO.Startdate)       AND  ((RQ_PREPA_ANO.enddate > RQ_Last13Months.enddate) or (RQ_PREPA_ANO.enddate is null)) ORDER BY period; |A DEFINIR
RQ_ANO_by_Month_TypoCause|SELECT period, family_typo AS typo_family, code_family AS family_code, label_family AS family_label, name_typo AS typo_name, count(Object) AS NB_ANO FROM RQ_Last13Months LEFT JOIN RQ_ANO_by_TypoCause ON (RQ_Last13Months.EndDate > RQ_ANO_by_TypoCause.StartDate) AND (RQ_Last13Months.StartDate <= RQ_ANO_by_TypoCause.Startdate) WHERE name_typo is not null GROUP BY period, family_typo, code_family, label_family, name_typo; |A DEFINIR
RQ_ANO_by_TypoCause|SELECT object, startdate, enddate, cause_ano, IIf(family_code Is Null,'F99',family_code) AS code_family, IIf(family_code Is Null,'not classified',family_label) AS label_family, IIf(family_code Is Null,'not classified',typo_family) AS family_typo, IIf(family_code Is Null,'not classified',typo_name) AS name_typo FROM RQ_PREPA_ANO LEFT JOIN TABtypologyCausePhenix ON RQ_PREPA_ANO.Cause_Ano = TabTypologyCausePhenix.Correspondance; |A DEFINIR
RQ_ANO_CALCUL_DELAI|SELECT RQ_PREPA_ANO.Object, RQ_PREPA_ANO.StartDate AS StartDate, RQ_PREPA_ANO.EndDate AS EndDate, DateDiff(d,[RQ_PREPA_ANO]![Startdate],[RQ_PREPA_ANO]![EndDate]) AS ProcessTime, TabCorrespondanceCriticality.Criticality_Out AS Criticality, RQ_Last13Months.Period AS period FROM (RQ_PREPA_ANO INNER JOIN TabCorrespondanceCriticality ON RQ_PREPA_ANO.Criticality = TabCorrespondanceCriticality.Criticality_In) LEFT JOIN RQ_Last13Months ON (RQ_PREPA_ANO.EndDate  < RQ_Last13Months.EndDate) AND (RQ_PREPA_ANO.EndDate >= RQ_Last13Months.StartDate) WHERE RQ_Last13Months.period is not null; |A DEFINIR
RQ_ANO_CALCUL_MEDIAN|SELECT period, criticality, fmediane(RQ_ANO_CALCUL_DELAI,ProcessTime,period,[period],criticality,[criticality]) AS Tmedian FROM RQ_ANO_CALCUL_DELAI WHERE period is not null GROUP BY period, criticality UNION SELECT       period,       Target as Criticality,       30 as Tmedian FROM RQ_ANO_CALCUL_DELAI WHERE period is not null GROUP BY period; |A DEFINIR
RQ_ANO_CALCUL_MEDIAN_by_CRITICALITY|TRANSFORM First(T1.Tmedian) AS PremierDeTmedian SELECT T1.period FROM RQ_ANO_MEDIAN_N_CRITICALITY_NORM AS T1 GROUP BY T1.period PIVOT T1.criticality; |A DEFINIR
RQ_ANO_Criticality_APU|SELECT period, UO, APU, IIf(criticality_out Is Null,'Not Classified',criticality_out) AS Criticality, count(object) AS Qty FROM RQ_CurrentMonth INNER JOIN (RQ_ANO_TimeLeft LEFT JOIN TabCorrespondanceCriticality ON RQ_ANO_TimeLeft.criticality = TabCorrespondanceCriticality.Criticality_In) ON RQ_CurrentMonth.period = RQ_ANO_TimeLeft.period GROUP BY period, UO, APU, criticality_out; |A DEFINIR
RQ_ANO_Criticality_UO|SELECT period, UO, IIf(criticality_out Is Null,'Not Classified',criticality_out) AS Criticality, count(object) AS Qty FROM RQ_CurrentMonth INNER JOIN (RQ_ANO_TimeLeft LEFT JOIN TabCorrespondanceCriticality ON RQ_ANO_TimeLeft.criticality = TabCorrespondanceCriticality.Criticality_In) ON RQ_CurrentMonth.period = RQ_ANO_TimeLeft.period GROUP BY period, UO, criticality_out; |A DEFINIR
RQ_ANO_MEDIAN_N_CRITICALITY_NORM|SELECT T1.period, T1.criticality_norm AS criticality, T2.Tmedian FROM (select * from TabTranche_Criticality, RQ_Last13Months)  AS T1 LEFT JOIN RQ_ANO_CALCUL_MEDIAN AS T2 ON (T1.period = T2.period) AND (T1.criticality = T2.criticality); UNION SELECT       period,       Target as Criticality,       30 as Tmedian FROM RQ_ANO_CALCUL_DELAI WHERE period is not null GROUP BY period; |A DEFINIR
RQ_ANO_MEDIAN_SAMPLE_SIZE|SELECT DISTINCT T1.period, T1.criticality_norm AS criticality, count(T2.object) AS SampleSize FROM (SELECT * FROM TabTranche_Criticality, RQ_Last13Months)  AS T1 LEFT JOIN RQ_ANO_CALCUL_DELAI AS T2 ON (T1.period = T2.period) AND (T1.criticality = T2.criticality) GROUP BY T1.period, T1.criticality_norm; |A DEFINIR
RQ_ANO_MEDIAN_SAMPLE_SIZE_by_CRITICALITY|TRANSFORM First(RQ_ANO_MEDIAN_SAMPLE_SIZE.[SampleSize]) AS PremierDeSampleSize SELECT RQ_ANO_MEDIAN_SAMPLE_SIZE.[period] FROM RQ_ANO_MEDIAN_SAMPLE_SIZE GROUP BY RQ_ANO_MEDIAN_SAMPLE_SIZE.[period] PIVOT RQ_ANO_MEDIAN_SAMPLE_SIZE.[criticality]; |A DEFINIR
RQ_ANO_Time_Criticality|SELECT period, IIf(criticality_out Is Null,'Not Classified',criticality_out) AS criticality, count(object) AS Qty FROM RQ_ANO_TimeLeft LEFT JOIN TabCorrespondanceCriticality ON RQ_ANO_TimeLeft.Criticality = TabCorrespondanceCriticality.Criticality_In GROUP BY period, criticality_out; |A DEFINIR
RQ_ANO_TimeLeft|SELECT DateDiff(m,[RQ_Last13Months].[EndDate],[RQ_PREPA_ANO].[ExpectedEndDate]) AS TimeLeft, * FROM RQ_Last13Months, RQ_PREPA_ANO WHERE ((RQ_PREPA_ANO.Enddate is null) or (RQ_PREPA_ANO.Enddate >= RQ_LAst13Months.enddate)) AND RQ_PREPA_ANO.startdate < RQ_Last13Months.enddate; |A DEFINIR
RQ_ANO_TimeLeft_by_RANGE|SELECT RQ_ANO_TimeLeft.period, TabTranche_KPI023_026.Tranche_name, Count(RQ_ANO_TimeLeft.Object) AS ToClose FROM TABTranche_KPI023_026 LEFT JOIN RQ_ANO_TimeLeft ON (RQ_ANO_TimeLeft.TimeLeft < TabTranche_KPI023_026.max) AND (RQ_ANO_TimeLeft.TimeLeft >= TabTranche_KPI023_026.min) GROUP BY RQ_ANO_TimeLeft.period, TabTranche_KPI023_026.Tranche_name; |A DEFINIR
RQ_ANO_TimeLeft_by_UO_RANGE|SELECT RQ_ANO_TimeLeft.period, RQ_ANO_TimeLeft.UO, TabTranche_KPI023_026.Tranche_name, Count(RQ_ANO_TimeLeft.Object) AS ToClose FROM RQ_ANO_TimeLeft INNER JOIN TABTranche_KPI023_026 ON (RQ_ANO_TimeLeft.TimeLeft < TabTranche_KPI023_026.max) AND (RQ_ANO_TimeLeft.TimeLeft >= TabTranche_KPI023_026.min) GROUP BY RQ_ANO_TimeLeft.period, RQ_ANO_TimeLeft.UO, TabTranche_KPI023_026.Tranche_name; |A DEFINIR
RQ_ANO_TimeLeft_byUO_Range_CurMonth|SELECT RQ_CurrentMonth.period, RQ_ANO_TimeLeft_by_UO_RANGE.UO, RQ_ANO_TimeLeft_by_UO_RANGE.tranche_name, RQ_ANO_TimeLeft_by_UO_RANGE.ToClose FROM RQ_CurrentMonth LEFT JOIN RQ_ANO_TimeLeft_by_UO_RANGE ON RQ_CurrentMonth.period = RQ_ANO_TimeLeft_by_UO_RANGE.period ORDER BY RQ_ANO_TimeLeft_by_UO_RANGE.UO, RQ_ANO_TimeLeft_by_UO_RANGE.tranche_name; |A DEFINIR
RQ_ANO_Timeleft_CurrentM_Criti_Range|SELECT RQ_ANO_TimeLeft_CurrentMonth_Criticality.period AS period, RQ_ANO_TimeLeft_CurrentMonth_Criticality.Criticality, TABTranche_KPI023_026.Tranche_name, count(RQ_ANO_TimeLeft_CurrentMonth_Criticality.object) AS QTY FROM TABTranche_KPI023_026 LEFT JOIN RQ_ANO_TimeLeft_CurrentMonth_Criticality ON (RQ_ANO_TimeLeft_CurrentMonth_Criticality.TimeLeft < TabTranche_KPI023_026.max) AND (RQ_ANO_TimeLeft_CurrentMonth_Criticality.TimeLeft >= TabTranche_KPI023_026.min) WHERE RQ_ANO_TimeLeft_CurrentMonth_Criticality.Criticality is not null and RQ_ANO_TimeLeft_CurrentMonth_Criticality.period is not null GROUP BY RQ_ANO_TimeLeft_CurrentMonth_Criticality.period, RQ_ANO_TimeLeft_CurrentMonth_Criticality.Criticality, TABTranche_KPI023_026.Tranche_name; |A DEFINIR
RQ_ANO_TimeLeft_CurrentMonth|SELECT * FROM RQ_ANO_TimeLeft INNER JOIN RQ_CurrentMonth ON RQ_ANO_TimeLeft.period = RQ_CurrentMonth.period; |A DEFINIR
RQ_ANO_Timeleft_CurrentMonth_Criticality|SELECT IIf(criticality_out Is Null,'Not Classified',criticality_out) AS criticality, RQ_ANO_TimeLeft.period AS period, Timeleft, Object FROM TabCorrespondanceCriticality RIGHT JOIN RQ_ANO_Timeleft_CurrentMonth ON TabCorrespondanceCriticality.Criticality_In = RQ_ANO_TimeLeft_CurrentMonth.criticality; |A DEFINIR
RQ_APG_EPG_13months_NB_APG|SELECT RQ_Last13Months.period, sum( RQ_PREPA_APG_EPG.value) AS APG FROM RQ_Last13Months LEFT JOIN RQ_PREPA_APG_EPG ON (RQ_Last13Months.enddate >RQ_PREPA_APG_EPG.Date) AND (RQ_Last13Months.startdate<= RQ_PREPA_APG_EPG.Date) WHERE RQ_PREPA_APG_EPG.Object ='APG' GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_APG_EPG_13months_NB_EPG|SELECT RQ_Last13Months.period, sum( RQ_PREPA_APG_EPG.value) AS EPG FROM RQ_Last13Months LEFT JOIN RQ_PREPA_APG_EPG ON (RQ_Last13Months.startdate<= RQ_PREPA_APG_EPG.Date) AND (RQ_Last13Months.enddate > RQ_PREPA_APG_EPG.Date) WHERE RQ_PREPA_APG_EPG.Object ='EPG' GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_APU_HIERARCHY|(SELECT TAB_GroupUO.Group_UO, TAB_ListOfUO.UO_code, TAB_ListOfAPU.APU_code, TAB_ListOfAPU.APU_name, TAB_ListOfCostCenter.CostC_code, TAB_ListOfCostCenter.CostC_designation FROM TAB_ListOfCostCenter INNER JOIN (TAB_ListOfAPU INNER JOIN (TAB_ListOfUO INNER JOIN TAB_GroupUO ON TAB_ListOfUO.UO_group = TAB_GroupUO.Group_UO) ON TAB_ListOfAPU.APU_UO_link = TAB_ListOfUO.UO_code) ON TAB_ListOfCostCenter.CostC_APU = TAB_ListOfAPU.APU_code) UNION (SELECT TAB_GroupUO.Group_UO, TAB_ListOfUO.UO_code,  as APU_code,  as APU_name, TAB_ListOfCostCenter.CostC_code, TAB_ListOfCostCenter.CostC_designation FROM TAB_ListOfCostCenter INNER JOIN (TAB_ListOfUO INNER JOIN TAB_GroupUO ON TAB_ListOfUO.UO_group = TAB_GroupUO.Group_UO) ON TAB_ListOfCostCenter.CostC_UO = TAB_ListOfUO.UO_code); |A DEFINIR
RQ_AUTOINSPECT_13months_CLOSED|SELECT RQ_Last13Months.period, count( RQ_PREPA_AUTOINSPECT.object) AS Closed FROM RQ_Last13Months LEFT JOIN RQ_PREPA_AUTOINSPECT ON (RQ_Last13Months.enddate > RQ_PREPA_AUTOINSPECT.endDate) AND (RQ_Last13Months.startdate<= RQ_PREPA_AUTOINSPECT.endDate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_AUTOINSPECT_13months_ClosedOnTime|SELECT RQ_Last13Months.period, count( RQ_PREPA_AUTOINSPECT.object) AS ClosedOnTime FROM RQ_Last13Months LEFT JOIN RQ_PREPA_AUTOINSPECT ON (RQ_Last13Months.enddate > RQ_PREPA_AUTOINSPECT.endDate) AND (RQ_Last13Months.startdate<= RQ_PREPA_AUTOINSPECT.endDate) WHERE RQ_PREPA_AUTOINSPECT.enddate <= RQ_PREPA_AUTOINSPECT.ExpectedEnddate GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_AUTOINSPECT_13months_ExpectedClosure|SELECT RQ_Last13Months.period, count( RQ_PREPA_AUTOINSPECT.object) AS ExpectedClosure FROM RQ_Last13Months LEFT JOIN RQ_PREPA_AUTOINSPECT ON (RQ_Last13Months.enddate > RQ_PREPA_AUTOINSPECT.ExpectedEndDate) AND (RQ_Last13Months.startdate<= RQ_PREPA_AUTOINSPECT.ExpectedEndDate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_AUTOINSPECT_TimeLeft|SELECT DateDiff(m,[RQ_Last13Months].[StartDate],[RQ_PREPA_AUTOINSPECT].[ExpectedEndDate]) AS TimeLeft, * FROM RQ_Last13Months, RQ_PREPA_AUTOINSPECT WHERE (RQ_PREPA_AUTOINSPECT.Enddate is null OR RQ_PREPA_AUTOINSPECT.Enddate >= RQ_LAST13months.enddate) AND RQ_PREPA_AUTOINSPECT.startdate < RQ_Last13months.enddate; |A DEFINIR
RQ_AUTOINSPECT_TimeLeft_by_APU_RANGE|SELECT RQ_AUTOINSPECT_TimeLeft.period, RQ_AUTOINSPECT_TimeLeft.UO, RQ_AUTOINSPECT_TimeLeft.APU, TABTranche_KPI018_043.Tranche_name, Count(RQ_AUTOINSPECT_TimeLeft.Object) AS ToClose FROM RQ_AUTOINSPECT_TimeLeft INNER JOIN TABTranche_KPI018_043 ON (RQ_AUTOINSPECT_TimeLeft.TimeLeft <= TABTranche_KPI018_043.max) AND (RQ_AUTOINSPECT_TimeLeft.TimeLeft > TABTranche_KPI018_043.min) GROUP BY RQ_AUTOINSPECT_TimeLeft.period, RQ_AUTOINSPECT_TimeLeft.UO, RQ_AUTOINSPECT_TimeLeft.APU, TABTranche_KPI018_043.Tranche_name; |A DEFINIR
RQ_AUTOINSPECT_TimeLeft_By_APU_RANGE_CurMonth|SELECT RQ_CurrentMonth.period, UO, APU, Tranche_name, ToClose FROM RQ_CurrentMonth LEFT JOIN RQ_AUTOINSPECT_TimeLeft_by_APU_RANGE ON RQ_CurrentMonth.period = RQ_AUTOINSPECT_TimeLeft_by_APU_RANGE.period WHERE UO <> 'NOTHING' ORDER BY UO, APU, Tranche_name; |A DEFINIR
RQ_AUTOINSPECT_TimeLeft_by_RANGE|SELECT RQ_AUTOINSPECT_TimeLeft.period, TABTranche_KPI018_043.Tranche_name, Count(RQ_AUTOINSPECT_TimeLeft.Object) AS ToClose FROM RQ_AUTOINSPECT_TimeLeft INNER JOIN TABTranche_KPI018_043 ON (RQ_AUTOINSPECT_TimeLeft.TimeLeft <= TABTranche_KPI018_043.max) AND (RQ_AUTOINSPECT_TimeLeft.TimeLeft > TABTranche_KPI018_043.min) GROUP BY RQ_AUTOINSPECT_TimeLeft.period, TABTranche_KPI018_043.Tranche_name; |A DEFINIR
RQ_AUTOINSPECT_TimeLeft_by_UO_RANGE|SELECT RQ_AUTOINSPECT_TimeLeft.period, RQ_AUTOINSPECT_TimeLeft.UO, TABTranche_KPI018_043.Tranche_name, Count(RQ_AUTOINSPECT_TimeLeft.Object) AS ToClose FROM RQ_AUTOINSPECT_TimeLeft INNER JOIN TABTranche_KPI018_043 ON (RQ_AUTOINSPECT_TimeLeft.TimeLeft >= TABTranche_KPI018_043.min) AND (RQ_AUTOINSPECT_TimeLeft.TimeLeft < TABTranche_KPI018_043.max) GROUP BY RQ_AUTOINSPECT_TimeLeft.period, RQ_AUTOINSPECT_TimeLeft.UO, TABTranche_KPI018_043.Tranche_name; |A DEFINIR
RQ_AUTOINSPECT_TimeLeft_By_UO_RANGE_CurMonth|SELECT RQ_CurrentMonth.period, UO, Tranche_name, ToClose FROM RQ_CurrentMonth LEFT JOIN RQ_AUTOINSPECT_TimeLeft_by_UO_RANGE ON RQ_CurrentMonth.period = RQ_AUTOINSPECT_TimeLeft_by_UO_RANGE.period WHERE UO <> 'NOTHING' ORDER BY UO, Tranche_name; |A DEFINIR
RQ_CAPA_13months_CLOSED|SELECT RQ_Last13Months.period, count( RQ_PREPA_CAPA.object) AS Closed FROM RQ_Last13Months LEFT JOIN RQ_PREPA_CAPA ON (RQ_PREPA_CAPA.startdate < RQ_Last13Months.enddate) AND (RQ_Last13Months.enddate > RQ_PREPA_CAPA.endDate) AND (RQ_Last13Months.startdate<= RQ_PREPA_CAPA.endDate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_CAPA_13months_ClosedOnTime|SELECT RQ_Last13Months.period, count( RQ_PREPA_CAPA.object) AS ClosedOnTime FROM RQ_Last13Months LEFT JOIN RQ_PREPA_CAPA ON (RQ_Last13Months.startdate<= RQ_PREPA_CAPA.endDate) AND (RQ_Last13Months.enddate > RQ_PREPA_CAPA.endDate) WHERE RQ_PREPA_CAPA.enddate <= RQ_PREPA_CAPA.expectedenddate GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_CAPA_13months_CREATED|SELECT RQ_Last13Months.period, count( RQ_PREPA_CAPA.object) AS Created FROM RQ_Last13Months LEFT JOIN RQ_PREPA_CAPA ON (RQ_Last13Months.startdate <= RQ_PREPA_CAPA.StartDate) AND (RQ_Last13Months.enddate > RQ_PREPA_CAPA.startdate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_CAPA_13months_ExpectedClosure|SELECT RQ_Last13Months.period, count( RQ_PREPA_CAPA.object) AS ExpectedClosure FROM RQ_Last13Months LEFT JOIN RQ_PREPA_CAPA ON (RQ_Last13Months.enddate > RQ_PREPA_CAPA.ExpectedEndDate) AND (RQ_Last13Months.startdate<= RQ_PREPA_CAPA.ExpectedEndDate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_CAPA_13months_INPROGRESS|SELECT RQ_Last13Months.period, count(RQ_PREPA_CAPA.object) AS InProgress FROM RQ_Last13Months LEFT JOIN RQ_PREPA_CAPA ON (RQ_Last13Months.enddate >RQ_PREPA_CAPA.startdate) AND (RQ_Last13Months.enddate < RQ_PREPA_CAPA.enddate or RQ_PREPA_CAPA.enddate is null) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_CAPA_AGE_by_APU_RANGE_CurMonth|SELECT period, UO, APU, Tranche_name, count(object) AS nbCAPA FROM RQ_CAPA_AGE_CurrentMonth LEFT JOIN TabTranche_KPI031_033_034 ON (RQ_CAPA_AGE_CurrentMonth.Age < TabTranche_KPI031_033_034.Max) AND (RQ_CAPA_AGE_CurrentMonth.Age >= TabTranche_KPI031_033_034.Min) GROUP BY period, UO, APU, Tranche_name; |A DEFINIR
RQ_CAPA_AGE_by_UO_RANGE_CurMonth|SELECT period, UO, Tranche_name, count(object) AS nbCAPA FROM RQ_CAPA_AGE_CurrentMonth LEFT JOIN TabTranche_KPI031_033_034 ON (RQ_CAPA_AGE_CurrentMonth.Age >= TabTranche_KPI031_033_034.Min) AND (RQ_CAPA_AGE_CurrentMonth.Age < TabTranche_KPI031_033_034.Max) GROUP BY period, UO, Tranche_name; |A DEFINIR
RQ_CAPA_AGE_CurrentMonth|SELECT period, UO, APU, object, DateDiff(m,RQ_CurrentMonth.Enddate,RQ_PREPA_CAPA.expectedenddate) AS Age FROM RQ_CurrentMonth, RQ_PREPA_CAPA WHERE RQ_PREPA_CAPA.EndDate is null AND RQ_PREPA_CAPA.Startdate < RQ_CurrentMonth.Enddate; |A DEFINIR
RQ_CAPA_HSE_CALCUL_DELAI|SELECT T1.PR_ID, T1.startdate, T1.enddate, DateDiff(d,T1.startdate,T1.enddate) AS processTime, T2.period FROM RQ_PREPA_CAPA_HSE AS T1 INNER JOIN RQ_Last13Months AS T2 ON (T1.enddate >= T2.startdate) AND (T1.enddate < T2.enddate) WHERE T2.period is not null; |A DEFINIR
RQ_CAPA_HSE_CALCUL_MEDIAN|SELECT period, fmediane(RQ_CAPA_HSE_CALCUL_DELAI,processTime,period,[period]) AS Tmedian FROM RQ_CAPA_HSE_CALCUL_DELAI WHERE period is not null GROUP BY period; |A DEFINIR
RQ_CAPA_HSE_Closed|SELECT RQ_Last13Months.period, count(PR_ID) AS Closed FROM RQ_Last13Months INNER JOIN RQ_PREPA_CAPA_HSE ON ([RQ_PREPA_CAPA_HSE].enddate>=RQ_Last13Months.startdate) AND ([RQ_PREPA_CAPA_HSE].enddate<RQ_Last13Months.enddate) GROUP BY RQ_Last13Months.period; |A DEFINIR
